protein_id,cluster_id,permanence,fd,membership,intra,extra,emax
4932.YDR296W,3,6.541933418693983,0.0,3.2709667093469914,73,10,4
4932.YDR116C,3,24.554040073274678,0.0,12.277020036637339,175,6,9
4932.YER117W,3,3.5237587452042427,0.0,1.7618793726021214,215,52,2
4932.YLR287C-A,3,5.7390204604300346,0.0,2.8695102302150173,191,30,2
4932.YIL018W,3,2.600291070879306,0.0,1.300145535439653,225,74,2
4932.YJR113C,3,9.551624562767199,0.0,4.775812281383599,254,20,2
4932.YLR344W,3,3.3856891832652445,0.0,1.6928445916326222,221,53,2
4932.YPL249C-A,3,5.551039779649346,0.0,2.775519889824673,177,29,2
4932.YGL129C,3,12.943382704252269,0.0,6.471691352126134,93,6,1
4932.YDR139C,3,3.8730053984729182,0.0,1.9365026992364591,128,33,4
4932.YLR378C,3,0.7962387387387387,0.0,0.39811936936936937,78,77,14
4932.YPR080W,3,1.9307616386097988,0.0,0.9653808193048994,119,51,5
4932.YDR509W,3,0.0,0.0,0.0,1,3,-1
4932.YKR094C,3,2.1871348686102006,0.0,1.0935674343051003,193,74,14
4932.YLR179C,3,4.142857142857143,0.0,2.0714285714285716,30,6,5
4932.YCL057W,3,0.0,0.0,0.0,2,2,-1
4932.YNR022C,3,14.571461187214611,0.0,7.285730593607306,73,5,10
4932.YPR083W,3,0.0,0.0,0.0,0,5,-1
4932.YMR130W,3,0.0,0.0,0.0,1,2,-1
4932.YPL013C,3,6.089815377092879,0.0,3.0449076885464397,152,20,1
4932.YNR028W,3,0.0,0.0,0.0,0,6,-1
4932.YBR067C,3,0.0,0.0,0.0,0,3,-1
4932.YNL007C,3,1.0431961438635522,0.0,0.5215980719317761,65,56,15
4932.YER038C,3,3.32183908045977,0.0,1.660919540229885,30,9,4
4932.YDR500C,3,2.371193115432747,0.0,1.1855965577163734,151,59,2
4932.YOR318C,3,0.0,0.0,0.0,1,1,5
4932.YFL010C,3,0.0,0.0,0.0,0,4,-1
4932.YPL079W,3,25.3301139918927,0.0,12.66505699594635,179,6,2
4932.YDR274C,3,0.0,0.0,0.0,1,2,-1
4932.YER177W,3,0.0,0.0,0.0,3,55,-1
4932.YGR085C,3,10.822601959444064,0.0,5.411300979722032,214,15,2
4932.YNL014W,3,0.7142857142857143,0.0,0.35714285714285715,7,5,2
4932.YHR193C,3,7.771353517483548,0.0,3.885676758741774,133,17,14
4932.YML024W,3,9.9958562735439,0.0,4.99792813677195,207,17,2
4932.YKL180W,3,2.39973342488232,0.0,1.19986671244116,224,77,2
4932.YDR091C,3,0.6770715743623075,0.0,0.33853578718115374,130,132,2
4932.YER131W,3,10.859727932592254,0.0,5.429863966296127,203,14,2
4932.YJR115W,3,1.0,0.0,0.5,2,0,-1
4932.YGR118W,3,2.566899766899767,0.0,1.2834498834498835,227,72,2
4932.YGL189C,3,9.894886951381705,0.0,4.947443475690853,205,17,2
4932.YFR009W,3,0.0,0.0,0.0,6,2,-1
4932.YLR064W,3,0.0,0.0,0.0,1,3,-1
4932.YFR057W,3,0.0,0.0,0.0,0,5,-1
4932.YOR032C,3,0.0,0.0,0.0,1,14,-1
4932.YML096W,3,0.0,0.0,0.0,1,2,-1
4932.YDR447C,3,20.389533506985558,0.0,10.194766753492779,207,9,2
4932.YMR142C,3,20.634025262108754,0.0,10.317012631054377,188,8,2
4932.YBR268W,3,4.112442396313364,0.0,2.056221198156682,64,14,1
4932.YOL160W,3,0.0,0.0,0.0,0,3,-1
4932.YJR101W,3,4.903164556962025,0.0,2.4515822784810126,82,14,5
4932.YOL020W,3,0.0,0.0,0.0,2,6,-1
4932.YDR133C,3,0.0,0.0,0.0,0,4,-1
4932.YNR066C,3,0.0,0.0,0.0,0,3,-1
4932.YBR251W,3,5.9175354057707,0.0,2.95876770288535,224,32,2
4932.YLR001C,3,0.0,0.0,0.0,0,3,-1
4932.YOR285W,3,0.0,0.0,0.0,2,8,-1
4932.YPR110C,3,0.0,0.0,0.0,86,116,2
4932.YKL138C,3,8.411812865497076,0.0,4.205906432748538,77,8,4
4932.YBR283C,3,3.080368906455863,0.0,1.5401844532279314,72,20,14
4932.YMR247C,3,0.0,0.0,0.0,21,17,14
4932.YER125W,3,0.0,0.0,0.0,10,95,-1
4932.YGL144C,3,0.0,0.0,0.0,3,10,-1
4932.YGL068W,3,4.187161531279179,0.0,2.0935807656395893,125,22,1
4932.YPL210C,3,3.75,0.0,1.875,8,2,2
4932.YOR020C,3,0.0,0.0,0.0,30,44,15
4932.YGR027C,3,5.851151258514299,0.0,2.9255756292571493,211,29,2
4932.YOR205C,3,2.533333333333333,0.0,1.2666666666666666,6,2,5
4932.YJL042W,3,0.0,0.0,0.0,0,3,-1
4932.YLR439W,3,4.405064500716675,0.0,2.2025322503583373,92,20,1
4932.YKL154W,3,0.75,0.0,0.375,9,9,10
4932.YLR361C,3,0.0,0.0,0.0,0,4,-1
4932.YNL067W,3,18.233650951302025,0.0,9.116825475651012,205,9,2
4932.YLL045C,3,12.391068405561159,0.0,6.195534202780579,162,13,2
4932.YDR012W,3,7.806886873920552,0.0,3.903443436960276,195,22,2
4932.YMR097C,3,-0.07499999999999996,0.0,-0.03749999999999998,7,6,2
4932.YPL056C,3,0.0,0.0,0.0,0,5,-1
4932.YOR133W,3,5.439825025022451,0.0,2.7199125125112253,180,25,2
4932.YNL137C,3,7.470940170940171,0.0,3.7354700854700855,120,12,2
4932.YOR052C,3,0.0,0.0,0.0,0,3,-1
4932.YKL122C,3,1.0,0.0,0.5,7,0,-1
4932.YEL035C,3,0.0,0.0,0.0,0,6,-1
4932.YOR369C,3,2.707465690940822,0.0,1.353732845470411,196,62,2
4932.YMR143W,3,1.68563701342606,0.0,0.84281850671303,210,99,2
4932.YLR121C,3,0.0,0.0,0.0,0,3,-1
4932.YML066C,3,0.0,0.0,0.0,0,5,-1
4932.YHR147C,3,37.46976246763481,0.0,18.734881233817404,191,3,1
4932.YMR023C,3,0.0,0.0,0.0,5,7,-1
4932.YMR070W,3,0.0,0.0,0.0,4,16,-1
4932.YJR123W,3,1.4915247666052207,0.0,0.7457623833026104,260,125,2
4932.YBL027W,3,2.556409732161112,0.0,1.278204866080556,204,70,2
4932.YER050C,3,17.39874213836478,0.0,8.69937106918239,107,5,9
4932.YAL034C,3,0.0,0.0,0.0,0,3,-1
4932.YOR281C,3,1.1428571428571428,0.0,0.5714285714285714,8,7,10
4932.YKR085C,3,38.938727938727936,0.0,19.469363969363968,79,1,1
4932.YJR142W,3,0.0,0.0,0.0,0,4,-1
4932.YLR281C,3,2.3666666666666667,0.0,1.1833333333333333,16,5,1
4932.YLR185W,3,2.1990744538320617,0.0,1.0995372269160308,171,70,2
4932.YKR057W,3,18.16054291996364,0.0,9.08027145998182,204,9,2
4932.YJL191W,3,3.3986622463988043,0.0,1.6993311231994022,213,56,2
4932.YMR242C,3,3.5415879896447358,0.0,1.7707939948223679,205,51,2
4932.YPL270W,3,1.0,0.0,0.5,1,0,-1
4932.YHR203C,3,1.8848554253872143,0.0,0.9424277126936071,216,98,2
4932.YMR309C,3,1.2461128643659438,0.0,0.6230564321829719,101,60,2
4932.YNL096C,3,2.780362296952611,0.0,1.3901811484763056,193,64,2
4932.YBR276C,3,0.0,0.0,0.0,0,5,-1
4932.YGL008C,3,0.0,0.0,0.0,8,40,-1
4932.YKR026C,3,0.9848484848484848,0.0,0.4924242424242424,15,8,2
4932.YER011W,3,0.0,0.0,0.0,1,5,-1
4932.YDR036C,3,4.967207207207207,0.0,2.4836036036036035,78,12,5
4932.YDR041W,3,9.116534781008465,0.0,4.558267390504232,213,18,9
4932.YDL083C,3,2.5104902607054687,0.0,1.2552451303527343,207,72,2
4932.YGL030W,3,3.092365158540405,0.0,1.5461825792702024,211,57,2
4932.YOL114C,3,16.753292361720806,0.0,8.376646180860403,68,4,9
4932.YAL003W,3,9.885485555168813,0.0,4.942742777584407,173,14,2
4932.YPL173W,3,18.482969270640503,0.0,9.241484635320251,74,4,11
4932.YNL162W,3,7.2934384668800565,0.0,3.6467192334400282,197,23,2
4932.YNL302C,3,10.757352348722907,0.0,5.378676174361454,201,14,2
4932.YNL252C,3,6.889154323936932,0.0,3.444577161968466,93,12,1
4932.YDR064W,3,1.7426175032287086,0.0,0.8713087516143543,254,111,2
4932.YDR505C,3,0.0,0.0,0.0,1,3,-1
4932.YPL237W,3,4.367756741250718,0.0,2.183878370625359,89,13,2
4932.YLL015W,3,0.0,0.0,0.0,0,4,-1
4932.YNL045W,3,0.0,0.0,0.0,0,7,-1
4932.YGR084C,3,73.95372084413181,0.0,36.976860422065904,75,0,0
4932.YJL136C,3,37.043591979075856,0.0,18.521795989537928,187,4,2
4932.YLL013C,3,0.0,0.0,0.0,88,162,-1
4932.YDL092W,3,4.445906432748538,0.0,2.222953216374269,19,4,2
4932.YGR169C-A,3,93.98833218943034,0.0,46.99416609471517,94,1,11
4932.YNL080C,3,0.0,0.0,0.0,0,4,-1
4932.YLR083C,3,0.0,0.0,0.0,0,4,-1
4932.YGL230C,3,0.0,0.0,0.0,2,3,-1
4932.YDR405W,3,7.09389200748463,0.0,3.546946003742315,88,11,1
4932.YOL139C,3,0.0,0.0,0.0,63,90,-1
4932.YLR448W,3,16.787785291631444,0.0,8.393892645815722,170,9,2
4932.YOL045W,3,0.0,0.0,0.0,0,4,-1
4932.YLR184W,3,0.0,0.0,0.0,0,3,-1
4932.YOR044W,3,0.0,0.0,0.0,1,5,-1
4932.YPR078C,3,1.0,0.0,0.5,1,0,-1
4932.YDR172W,3,0.12970323264440908,0.0,0.06485161632220454,49,56,5
4932.YOR355W,3,0.0,0.0,0.0,2,8,-1
4932.YLR242C,3,0.0,0.0,0.0,0,11,-1
4932.YDR304C,3,0.0,0.0,0.0,0,11,-1
4932.YPR099C,3,1.0,0.0,0.5,3,0,-1
4932.YGL195W,3,0.0,0.0,0.0,10,26,-1
4932.YKR064W,3,0.0,0.0,0.0,0,3,-1
4932.YDL082W,3,3.1371242674571245,0.0,1.5685621337285622,209,56,2
4932.YDR115W,3,12.46144144144144,0.0,6.23072072072072,76,5,1
4932.YCR003W,3,6.677033492822966,0.0,3.338516746411483,136,16,1
4932.YJL008C,3,0.5461538461538462,0.0,0.2730769230769231,43,45,14
4932.YGR165W,3,76.94053315105947,0.0,38.470266575529735,78,0,0
4932.YML119W,3,0.0,0.0,0.0,1,6,-1
4932.YBR191W,3,3.8767182130584197,0.0,1.9383591065292098,197,45,2
4932.YLR325C,3,3.3052622899454143,0.0,1.6526311449727071,210,53,2
4932.YOR234C,3,13.379239610963749,0.0,6.6896198054818745,176,12,2
4932.YBR233W,3,0.0,0.0,0.0,2,3,-1
4932.YDR347W,3,5.994157740993184,0.0,2.997078870496592,82,10,5
4932.YMR146C,3,4.72186157994607,0.0,2.360930789973035,159,25,2
4932.YMR211W,3,0.0,0.0,0.0,0,3,-1
4932.YOR312C,3,3.7168432775881786,0.0,1.8584216387940893,202,48,2
4932.YIR014W,3,0.0,0.0,0.0,0,4,-1
4932.YBR209W,3,0.0,0.0,0.0,0,4,-1
4932.YGR197C,3,0.0,0.0,0.0,0,5,-1
4932.YPL131W,3,2.4852203842399128,0.0,1.2426101921199564,254,78,2
4932.YNL058C,3,0.0,0.0,0.0,1,4,-1
4932.YDR188W,3,0.6079355427181514,0.0,0.3039677713590757,25,24,1
4932.YGR035C,3,0.0,0.0,0.0,0,6,-1
4932.YLR069C,3,2.9938354328598233,0.0,1.4969177164299117,43,12,1
4932.YKL081W,3,2.481897184131821,0.0,1.2409485920659105,188,58,9
4932.YBR143C,3,1.015446224256293,0.0,0.5077231121281465,63,40,2
4932.YOL040C,3,5.680312534389787,0.0,2.8401562671948937,241,32,2
4932.YJR007W,3,2.6944251677076103,0.0,1.3472125838538052,140,36,2
4932.YPL048W,3,3.005028522036949,0.0,1.5025142610184745,164,44,9
4932.YPR072W,3,5.593289328932893,0.0,2.7966446644664464,102,17,11
4932.YJL206C,3,0.0,0.0,0.0,0,3,-1
4932.YNL111C,3,0.0,0.0,0.0,1,18,-1
4932.YOR131C,3,1.0,0.0,0.5,1,0,-1
4932.YML094W,3,0.0,0.0,0.0,13,44,-1
4932.YBR084C-A,3,3.9181623156876966,0.0,1.9590811578438483,200,45,2
4932.YBR290W,3,0.0,0.0,0.0,2,14,-1
4932.YMR193W,3,13.566249609008446,0.0,6.783124804504223,141,8,2
4932.YOL031C,3,2.074786324786325,0.0,1.0373931623931625,42,16,15
4932.YEL057C,3,15.333333333333334,0.0,7.666666666666667,92,6,0
4932.YOL019W,3,1.0,0.0,0.5,3,0,-1
4932.YBR048W,3,1.7997685656839035,0.0,0.8998842828419518,228,100,2
4932.YBR189W,3,1.8817958212113197,0.0,0.9408979106056599,206,89,2
4932.YJL063C,3,5.378358286009293,0.0,2.6891791430046466,154,22,1
4932.YDL136W,3,2.3982896901103086,0.0,1.1991448450551543,221,75,2
4932.YFL004W,3,1.8,0.0,0.9,10,4,7
4932.YMR136W,3,0.0,0.0,0.0,0,3,-1
4932.YJR014W,3,2.8562091503267975,0.0,1.4281045751633987,21,3,1
4932.YBR282W,3,13.565793435712134,0.0,6.782896717856067,83,5,5
4932.YJL190C,3,3.0636778746367788,0.0,1.5318389373183894,224,62,2
4932.YHR059W,3,25.283508771929824,0.0,12.641754385964912,77,2,1
4932.YGR220C,3,6.9114357691940045,0.0,3.4557178845970022,216,25,1
4932.YER046W-A,3,0.0,0.0,0.0,0,3,-1
4932.YLR280C,3,-0.5,0.0,-0.25,1,2,-1
4932.YER056C-A,3,2.497363062980313,0.0,1.2486815314901565,194,69,2
4932.YER074W,3,2.531085604973697,0.0,1.2655428024868485,207,73,2
4932.YDR429C,3,4.4848368685577995,0.0,2.2424184342788998,135,23,2
4932.YBR025C,3,0.0,0.0,0.0,6,11,-1
4932.YDL133C-A,3,70.88033163520127,0.0,35.440165817600636,143,1,2
4932.YNL177C,3,20.43829183677381,0.0,10.219145918386905,189,7,1
4932.YDL229W,3,0.0,0.0,0.0,21,16,15
4932.YBL048W,3,0.0,0.0,0.0,0,4,-1
4932.YPL090C,3,1.611949454054717,0.0,0.8059747270273585,214,109,2
4932.YDR283C,3,0.2288259109311741,0.0,0.11441295546558705,32,32,9
4932.YDR322W,3,15.529736929736929,0.0,7.7648684648684645,79,4,1
4932.YOR227W,3,0.0,0.0,0.0,0,5,-1
4932.YHR050W,3,0.0,0.0,0.0,1,10,-1
4932.YMR286W,3,64.67155635062612,0.0,32.33577817531306,131,1,4
4932.YOL006C,4,6.641409223687704,0.0,3.320704611843852,80,10,2
4932.YDR067C,4,-0.01680672268907568,0.0,-0.00840336134453784,9,15,7
4932.YGL112C,4,8.330655391120509,0.0,4.165327695560254,44,5,3
4932.YLR306W,4,1.525,0.0,0.7625,16,8,10
4932.YHR124W,4,8.922824302134647,0.0,4.461412151067323,29,3,10
4932.YBR165W,4,-0.5,0.0,-0.25,1,2,-1
4932.YML061C,4,56.4968671679198,0.0,28.2484335839599,57,1,3
4932.YLR195C,4,0.0,0.0,0.0,1,12,-1
4932.YDL013W,4,11.840408163265305,0.0,5.920204081632653,52,2,15
4932.YMR114C,4,0.0,0.0,0.0,1,1,7
4932.YHL008C,4,0.6666666666666666,0.0,0.3333333333333333,3,2,8
4932.YPL046C,4,0.8790849673202614,0.0,0.4395424836601307,21,9,14
4932.YDR334W,4,13.128367127044765,0.0,6.564183563522382,85,4,2
4932.YER088C,4,6.492982456140351,0.0,3.2464912280701754,20,3,2
4932.YOR025W,4,1.7064327485380117,0.0,0.8532163742690059,20,9,5
4932.YKL044W,4,0.0,0.0,0.0,1,3,-1
4932.YNL199C,4,0.0,0.0,0.0,2,1,-1
4932.YJR011C,4,0.0,0.0,0.0,0,3,-1
4932.YJL059W,4,0.0,0.0,0.0,2,12,-1
4932.YPL007C,4,1.0,0.0,0.5,10,0,-1
4932.YKL050C,4,0.0,0.0,0.0,0,5,-1
4932.YDR308C,4,26.22423802612482,0.0,13.11211901306241,54,1,1
4932.YLR236C,4,1.0,0.0,0.5,1,0,-1
4932.YBR010W,4,5.986685630753427,0.0,2.9933428153767134,177,26,2
4932.YLR403W,4,0.0,0.0,0.0,8,19,5
4932.YDR310C,4,1.0,0.0,0.5,18,0,-1
4932.YBR073W,4,1.0,0.0,0.5,42,0,-1
4932.YCR084C,4,0.10589410589410586,0.0,0.05294705294705293,24,24,10
4932.YKL139W,4,13.882940108892923,0.0,6.941470054446461,57,5,15
4932.YDR026C,4,1.0,0.0,0.5,1,0,-1
4932.YDR499W,4,9.420361247947454,0.0,4.710180623973727,29,3,5
4932.YPL055C,4,7.09047619047619,0.0,3.545238095238095,15,2,2
4932.YPR180W,4,2.625635234330886,0.0,1.312817617165443,23,7,11
4932.YOR256C,4,2.0,0.0,1.0,2,1,10
4932.YJL026W,4,3.248268398268398,0.0,1.624134199134199,56,15,5
4932.YDL155W,4,13.182323232323233,0.0,6.591161616161616,56,3,10
4932.YNL088W,4,7.8838089691322075,0.0,3.9419044845661038,103,11,3
4932.YPL121C,4,1.0,0.0,0.5,4,0,-1
4932.YFR027W,4,1.0,0.0,0.5,41,0,-1
4932.YPL216W,4,1.0,0.0,0.5,3,0,-1
4932.YOR083W,4,4.332608695652174,0.0,2.166304347826087,24,5,10
4932.YGL116W,4,9.515860997864491,0.0,4.757930498932246,103,9,10
4932.YOR267C,4,0.0,0.0,0.0,6,4,7
4932.YKL042W,4,5.728781412991939,0.0,2.8643907064959695,38,6,5
4932.YDL132W,4,1.0517139479905437,0.0,0.5258569739952719,51,24,14
4932.YHR157W,4,11.40909090909091,0.0,5.704545454545455,12,1,3
4932.YBR088C,4,20.490501187351583,0.0,10.245250593675792,127,6,3
4932.YMR055C,4,2.8699081856976596,0.0,1.4349540928488298,38,11,10
4932.YDL042C,4,1.3110576923076924,0.0,0.6555288461538462,67,30,5
4932.YOR114W,4,1.0,0.0,0.5,1,3,2
4932.YHR184W,4,0.33333333333333326,0.0,0.16666666666666663,3,3,8
4932.YDR318W,4,1.0,0.0,0.5,44,0,-1
4932.YDR113C,4,16.41176470588235,0.0,8.205882352941176,51,3,10
4932.YJR068W,4,44.4354556803995,0.0,22.21772784019975,89,3,2
4932.YPL189W,4,0.0,0.0,0.0,1,2,-1
4932.YPR164W,4,1.0,0.0,0.5,18,0,-1
4932.YDL076C,4,21.88744588744589,0.0,10.943722943722944,21,2,2
4932.YOL094C,4,15.94047619047619,0.0,7.970238095238095,49,3,1
4932.YMR273C,4,0.0,0.0,0.0,10,10,10
4932.YGL075C,4,2.8333333333333335,0.0,1.4166666666666667,16,5,15
4932.YMR075W,4,1.0,0.0,0.5,33,0,-1
4932.YNL172W,4,8.209447415329768,0.0,4.104723707664884,34,4,10
4932.YNL289W,4,23.71014492753623,0.0,11.855072463768115,25,0,0
4932.YJL165C,4,1.5,0.0,0.75,6,4,10
4932.YDR078C,4,32.71780303030303,0.0,16.358901515151516,34,0,-1
4932.YBR154C,4,1.4487866068413178,0.0,0.7243933034206589,95,51,2
4932.YBR193C,4,24.290816326530614,0.0,12.145408163265307,49,2,5
4932.YGR273C,4,-0.8,0.0,-0.4,1,5,-1
4932.YBL019W,4,5.579365079365079,0.0,2.7896825396825395,36,6,5
4932.YLR015W,4,1.7760210803689063,0.0,0.8880105401844531,25,10,5
4932.YIR008C,4,77.54145854145854,0.0,38.77072927072927,78,1,11
4932.YDR522C,4,0.0,0.0,0.0,2,2,-1
4932.YBR236C,4,2.006060606060606,0.0,1.003030303030303,13,4,11
4932.YLR376C,4,33.74331550802139,0.0,16.871657754010695,35,0,-1
4932.YHR115C,4,1.6607142857142856,0.0,0.8303571428571428,19,4,10
4932.YBR103W,4,6.845945945945946,0.0,3.422972972972973,37,5,2
4932.YML060W,4,38.49122807017544,0.0,19.24561403508772,39,1,5
4932.YLR357W,4,1.0,0.0,0.5,38,0,-1
4932.YML021C,4,5.592063492063492,0.0,2.796031746031746,36,6,5
4932.YMR044W,4,1.0,0.0,0.5,11,0,-1
4932.YGL051W,4,0.0,0.0,0.0,1,3,-1
4932.YER049W,4,0.0,0.0,0.0,3,10,-1
4932.YML112W,4,15.1,0.0,7.55,31,2,1
4932.YAL017W,4,0.0,0.0,0.0,0,7,-1
4932.YDR443C,4,2.2782587782587784,0.0,1.1391293891293892,29,10,5
4932.YDL154W,4,30.563440860215053,0.0,15.281720430107526,31,1,15
4932.YLR124W,4,0.0,0.0,0.0,2,3,-1
4932.YPL018W,4,57.35934664246824,0.0,28.67967332123412,58,1,5
4932.YBL009W,4,1.0,0.0,0.5,1,0,-1
4932.YGR030C,4,0.8005847953216375,0.0,0.40029239766081876,20,18,2
4932.YPR187W,4,1.8091351269189846,0.0,0.9045675634594923,83,39,2
4932.YBR160W,4,2.3170436014076046,0.0,1.1585218007038023,193,60,10
4932.YFR037C,4,1.0,0.0,0.5,36,1,2
4932.YKL031W,4,1.0,0.0,0.5,2,1,14
4932.YOR246C,4,0.0,0.0,0.0,1,8,-1
4932.YNR021W,4,0.0,0.0,0.0,0,7,-1
4932.YPR161C,4,30.36277102062401,0.0,15.181385510312005,61,3,5
4932.YML010W,4,2.278239556692242,0.0,1.139119778346121,67,26,2
4932.YKR048C,4,0.6250000000000001,0.0,0.31250000000000006,25,24,2
4932.YBL006C,4,1.0,0.0,0.5,16,0,-1
4932.YOR258W,4,10.854545454545455,0.0,5.427272727272728,11,1,10
4932.YIL046W,4,2.857142857142857,0.0,1.4285714285714286,29,8,5
4932.YOL063C,4,1.0,0.0,0.5,7,0,-1
4932.YNR010W,4,1.0,0.0,0.5,51,0,-1
4932.YMR294W,4,6.3350877192982455,0.0,3.1675438596491228,20,3,14
4932.YGR274C,4,6.399659863945578,0.0,3.199829931972789,50,6,10
4932.YOR353C,4,1.9333333333333333,0.0,0.9666666666666667,6,3,10
4932.YCR069W,4,0.0,0.0,0.0,0,5,-1
4932.YGR210C,4,0.0,0.0,0.0,0,3,-1
4932.YKL160W,4,5.266666666666667,0.0,2.6333333333333333,16,3,2
4932.YLR419W,4,0.0,0.0,0.0,0,17,-1
4932.YJL115W,4,38.30651340996169,0.0,19.153256704980844,117,3,2
4932.YNL059C,4,13.751322751322752,0.0,6.875661375661376,28,2,10
4932.YLR141W,4,9.666666666666666,0.0,4.833333333333333,9,2,2
4932.YLR079W,4,9.00514184397163,0.0,4.502570921985815,48,5,5
4932.YKL189W,4,1.1333333333333333,0.0,0.5666666666666667,7,4,10
4932.YDL164C,4,26.162096631987303,0.0,13.081048315993652,108,3,14
4932.YMR059W,4,1.0,0.0,0.5,18,0,0
4932.YOL001W,4,0.9441558441558442,0.0,0.4720779220779221,22,20,7
4932.YIL066C,4,3.520124683421001,0.0,1.7600623417105006,59,15,5
4932.YNL196C,4,2.333333333333333,0.0,1.1666666666666665,3,1,11
4932.YOR113W,4,1.0,0.0,0.5,1,0,-1
4932.YNL255C,4,0.0,0.0,0.0,1,31,-1
4932.YER161C,4,2.4722222222222223,0.0,1.2361111111111112,9,3,5
4932.YPR056W,4,14.71775956284153,0.0,7.358879781420765,63,2,3
4932.YDR121W,4,54.5030303030303,0.0,27.25151515151515,55,1,2
4932.YPL209C,4,9.925067385444743,0.0,4.9625336927223715,106,10,10
4932.YML058W-A,4,9.844444444444445,0.0,4.9222222222222225,10,1,5
4932.YGR275W,4,1.0,0.0,0.5,27,0,0
4932.YDR392W,4,6.76984126984127,0.0,3.384920634920635,37,4,3
4932.YIR016W,4,0.0,0.0,0.0,0,4,-1
4932.YHR159W,4,-0.5,0.0,-0.25,1,2,-1
4932.YHR062C,4,0.7065826330532213,0.0,0.35329131652661067,16,22,2
4932.YLR457C,4,10.981818181818182,0.0,5.490909090909091,11,1,15
4932.YHR058C,4,1.0,0.0,0.5,51,0,-1
4932.YIL128W,4,0.0,0.0,0.0,24,26,1
4932.YPR063C,4,0.0,0.0,0.0,2,3,-1
4932.YOR295W,4,1.35,0.0,0.675,7,6,2
4932.YDR110W,4,20.285714285714285,0.0,10.142857142857142,21,1,2
4932.YBL084C,4,7.4499007936507935,0.0,3.7249503968253967,64,8,14
4932.YDR320C-A,4,1.0,0.0,0.5,14,0,-1
4932.YKL168C,4,3.0,0.0,1.5,7,1,10
4932.YBR049C,4,2.4250000000000003,0.0,1.2125000000000001,18,3,5
4932.YLL054C,4,0.30000000000000004,0.0,0.15000000000000002,4,5,5
4932.YDR073W,4,5.5,0.0,2.75,11,2,5
4932.YAL034W-A,4,35.52857142857143,0.0,17.764285714285716,36,1,2
4932.YBR107C,4,18.463726884779515,0.0,9.231863442389757,38,2,1
4932.YER179W,4,18.117316017316018,0.0,9.058658008658009,56,3,2
4932.YER016W,4,2.5767082590612,0.0,1.2883541295306,55,17,10
4932.Q0160,4,1.2040404040404042,0.0,0.6020202020202021,11,9,1
4932.YGR098C,4,18.75352233676976,0.0,9.37676116838488,98,4,10
4932.YLR385C,4,23.971014492753625,0.0,11.985507246376812,24,1,10
4932.YPL014W,4,1.0,0.0,0.5,3,1,7
4932.YLR104W,4,0.0,0.0,0.0,2,3,-1
4932.YPR068C,4,11.398412698412699,0.0,5.699206349206349,34,5,5
4932.YLR383W,4,64.40961538461538,0.0,32.20480769230769,65,1,3
4932.YIL072W,4,9.095238095238095,0.0,4.5476190476190474,30,2,9
4932.YLR315W,4,10.385714285714286,0.0,5.192857142857143,21,2,2
4932.YPR179C,4,1.0,0.0,0.5,6,0,-1
4932.YDL008W,4,5.350485661424607,0.0,2.6752428307123033,50,5,14
4932.YMR005W,4,26.754985754985753,0.0,13.377492877492877,27,1,3
4932.YPL129W,4,40.605822187254134,0.0,20.302911093627067,124,3,10
4932.YPL164C,4,25.457013574660632,0.0,12.728506787330316,53,1,15
4932.YJR082C,4,7.850378787878788,0.0,3.925189393939394,33,4,10
4932.YGL177W,4,0.0,0.0,0.0,0,5,-1
4932.YBL042C,4,0.0,0.0,0.0,0,4,-1
4932.YOR005C,4,17.253023705853895,0.0,8.626511852926948,53,3,10
4932.YJL168C,4,8.518116517534107,0.0,4.259058258767054,103,10,2
4932.YPR046W,4,1.0,0.0,0.5,35,0,-1
4932.YPL174C,4,3.8333333333333335,0.0,1.9166666666666667,21,5,10
4932.YIL001W,4,1.1666666666666667,0.0,0.5833333333333334,5,3,10
4932.YKL108W,4,32.77840909090909,0.0,16.389204545454547,33,1,10
4932.YJR119C,4,1.6324110671936758,0.0,0.8162055335968379,23,11,1
4932.YOR174W,4,45.84057971014493,0.0,22.920289855072465,46,1,5
4932.YNL206C,4,33.481283422459896,0.0,16.740641711229948,34,1,2
4932.YHR056C,4,1.0,0.0,0.5,18,0,-1
4932.YDR397C,4,9.28888888888889,0.0,4.644444444444445,10,1,3
4932.YER007W,4,1.8717948717948718,0.0,0.9358974358974359,14,6,14
4932.YDR285W,4,24.5,0.0,12.25,25,1,5
4932.YNL309W,4,31.435483870967744,0.0,15.717741935483872,32,1,5
4932.YBL035C,4,83.50229489386116,0.0,41.75114744693058,84,1,11
4932.YJL105W,4,0.85,0.0,0.425,5,4,2
4932.YPL022W,4,27.43000573723465,0.0,13.715002868617326,86,1,7
4932.YKL045W,4,9.981463361600348,0.0,4.990731680800174,74,6,1
4932.YBR066C,4,0.0,0.0,0.0,1,5,-1
4932.YDR440W,4,7.0210526315789465,0.0,3.5105263157894733,39,4,2
4932.YGL249W,4,1.0,0.0,0.5,20,0,-1
4932.YBR287W,4,0.0,0.0,0.0,1,5,-1
4932.YPL267W,4,5.666666666666667,0.0,2.8333333333333335,13,1,10
4932.YER051W,4,23.58695652173913,0.0,11.793478260869565,24,1,5
4932.YOR249C,4,12.34,0.0,6.17,26,1,5
4932.YOL086W-A,4,1.0,0.0,0.5,5,0,-1
4932.YGL036W,4,-0.5,0.0,-0.25,2,1,-1
